1,0.092926195,1,0,0,0,0,0,0,0,0,0
1,0.711151273,1,1,1,1,1,1,1,1,0,0
0,0.024652757,1,0,0,0,0,0,0,0,0,0
0,0.496512385,1,1,1,1,1,0,0,0,0,0
0,0.70424985,1,1,1,1,1,1,1,1,0,0
1,0.302006413,1,1,1,1,0,0,0,0,0,0
0,0.277974566,1,1,1,0,0,0,0,0,0,0
0,0.045057913,1,0,0,0,0,0,0,0,0,0
0,0.01684549,1,0,0,0,0,0,0,0,0,0
0,0.424771083,1,1,1,1,1,0,0,0,0,0
1,0.594109187,1,1,1,1,1,1,0,0,0,0
0,0.310823228,1,1,1,1,0,0,0,0,0,0
0,0.002252891,1,0,0,0,0,0,0,0,0,0
0,0.187557357,1,1,0,0,0,0,0,0,0,0
0,0.305562073,1,1,1,1,0,0,0,0,0,0
1,0.658352385,1,1,1,1,1,1,1,0,0,0
0,0.101009176,1,1,0,0,0,0,0,0,0,0
0,0.002371131,1,0,0,0,0,0,0,0,0,0
0,0.149782064,1,1,0,0,0,0,0,0,0,0
1,0.263372349,1,1,1,0,0,0,0,0,0,0
0,0.087944221,1,0,0,0,0,0,0,0,0,0
0,0.018093931,1,0,0,0,0,0,0,0,0,0
1,0.077806706,1,0,0,0,0,0,0,0,0,0
0,0.721345418,1,1,1,1,1,1,1,1,0,0
0,0.230479521,1,1,1,0,0,0,0,0,0,0
0,0.033860253,1,0,0,0,0,0,0,0,0,0
0,0.663728242,1,1,1,1,1,1,1,0,0,0
0,0.004368688,1,0,0,0,0,0,0,0,0,0
0,0.001818872,1,0,0,0,0,0,0,0,0,0
0,0.221527486,1,1,1,0,0,0,0,0,0,0
0,0.011698802,1,0,0,0,0,0,0,0,0,0
0,0.039313408,1,0,0,0,0,0,0,0,0,0
0,0.014142258,1,0,0,0,0,0,0,0,0,0
0,0.46407513,1,1,1,1,1,0,0,0,0,0
1,0.472247638,1,1,1,1,1,0,0,0,0,0
0,0.011708255,1,0,0,0,0,0,0,0,0,0
0,0.027251008,1,0,0,0,0,0,0,0,0,0
0,0.041461367,1,0,0,0,0,0,0,0,0,0
0,0.022550597,1,0,0,0,0,0,0,0,0,0
0,0.270443799,1,1,1,0,0,0,0,0,0,0
1,0.395069796,1,1,1,1,0,0,0,0,0,0
1,0.320621935,1,1,1,1,0,0,0,0,0,0
0,0.103611805,1,1,0,0,0,0,0,0,0,0
0,0.694288932,1,1,1,1,1,1,1,0,0,0
0,0.657805454,1,1,1,1,1,1,1,0,0,0
0,0.751061952,1,1,1,1,1,1,1,1,0,0
0,0.254444753,1,1,1,0,0,0,0,0,0,0
1,0.416682652,1,1,1,1,1,0,0,0,0,0
0,0.371845077,1,1,1,1,0,0,0,0,0,0
0,0.028406703,1,0,0,0,0,0,0,0,0,0
0,0.142431885,1,1,0,0,0,0,0,0,0,0
1,0.725034345,1,1,1,1,1,1,1,1,0,0
0,0.264937438,1,1,1,0,0,0,0,0,0,0
1,0.139137452,1,1,0,0,0,0,0,0,0,0
0,0.072242131,1,0,0,0,0,0,0,0,0,0
0,0.05770057,1,0,0,0,0,0,0,0,0,0
0,0.144768472,1,1,0,0,0,0,0,0,0,0
0,0.462403226,1,1,1,1,1,0,0,0,0,0
0,0.083756114,1,0,0,0,0,0,0,0,0,0
0,0.059479302,1,0,0,0,0,0,0,0,0,0
0,0.188011772,1,1,0,0,0,0,0,0,0,0
1,0.066363773,1,0,0,0,0,0,0,0,0,0
1,0.600406042,1,1,1,1,1,1,1,0,0,0
0,0.006616997,1,0,0,0,0,0,0,0,0,0
0,0.431780048,1,1,1,1,1,0,0,0,0,0
0,0.190070156,1,1,0,0,0,0,0,0,0,0
0,0.414746537,1,1,1,1,1,0,0,0,0,0
0,0.469798844,1,1,1,1,1,0,0,0,0,0
0,0.113821231,1,1,0,0,0,0,0,0,0,0
0,0.025633527,1,0,0,0,0,0,0,0,0,0
0,0.002668804,1,0,0,0,0,0,0,0,0,0
0,0.230133431,1,1,1,0,0,0,0,0,0,0
0,0.021758915,1,0,0,0,0,0,0,0,0,0
0,0.322009429,1,1,1,1,0,0,0,0,0,0
0,0.410181425,1,1,1,1,1,0,0,0,0,0
0,0.015797099,1,0,0,0,0,0,0,0,0,0
0,0.674499971,1,1,1,1,1,1,1,0,0,0
1,0.159732193,1,1,0,0,0,0,0,0,0,0
1,0.673468132,1,1,1,1,1,1,1,0,0,0
1,0.753555928,1,1,1,1,1,1,1,1,0,0
0,0.071621538,1,0,0,0,0,0,0,0,0,0
1,0.48519666,1,1,1,1,1,0,0,0,0,0
1,0.499443575,1,1,1,1,1,0,0,0,0,0
0,0.658708852,1,1,1,1,1,1,1,0,0,0
0,0.074818562,1,0,0,0,0,0,0,0,0,0
0,0.010217171,1,0,0,0,0,0,0,0,0,0
1,0.450057553,1,1,1,1,1,0,0,0,0,0
0,0.064636375,1,0,0,0,0,0,0,0,0,0
0,0.125626971,1,1,0,0,0,0,0,0,0,0
1,0.837469302,1,1,1,1,1,1,1,1,1,0
0,0.544235873,1,1,1,1,1,1,0,0,0,0
1,0.328882424,1,1,1,1,0,0,0,0,0,0
0,0.001618645,1,0,0,0,0,0,0,0,0,0
1,0.315476415,1,1,1,1,0,0,0,0,0,0
1,0.536301229,1,1,1,1,1,1,0,0,0,0
0,0.4248003,1,1,1,1,1,0,0,0,0,0
0,0.06415754,1,0,0,0,0,0,0,0,0,0
0,0.352807009,1,1,1,1,0,0,0,0,0,0
0,0.385640797,1,1,1,1,0,0,0,0,0,0
1,0.602625087,1,1,1,1,1,1,1,0,0,0
0,0.104831256,1,1,0,0,0,0,0,0,0,0
0,0.00530272,1,0,0,0,0,0,0,0,0,0
0,0.018528341,1,0,0,0,0,0,0,0,0,0
1,0.129118964,1,1,0,0,0,0,0,0,0,0
1,0.787316115,1,1,1,1,1,1,1,1,0,0
1,0.627558927,1,1,1,1,1,1,1,0,0,0
0,0.083207861,1,0,0,0,0,0,0,0,0,0
0,0.117065852,1,1,0,0,0,0,0,0,0,0
0,0.051877249,1,0,0,0,0,0,0,0,0,0
0,0.125424644,1,1,0,0,0,0,0,0,0,0
1,0.3518184,1,1,1,1,0,0,0,0,0,0
0,0.249112846,1,1,1,0,0,0,0,0,0,0
0,0.142281257,1,1,0,0,0,0,0,0,0,0
0,0.014207052,1,0,0,0,0,0,0,0,0,0
0,0.01849236,1,0,0,0,0,0,0,0,0,0
0,0.24434135,1,1,1,0,0,0,0,0,0,0
0,0.026176556,1,0,0,0,0,0,0,0,0,0
0,0.106651557,1,1,0,0,0,0,0,0,0,0
0,0.013859041,1,0,0,0,0,0,0,0,0,0
1,0.642331445,1,1,1,1,1,1,1,0,0,0
0,0.244143918,1,1,1,0,0,0,0,0,0,0
0,0.209709245,1,1,1,0,0,0,0,0,0,0
0,0.019660825,1,0,0,0,0,0,0,0,0,0
0,0.007863371,1,0,0,0,0,0,0,0,0,0
1,0.64116013,1,1,1,1,1,1,1,0,0,0
0,0.01490549,1,0,0,0,0,0,0,0,0,0
0,0.071086903,1,0,0,0,0,0,0,0,0,0
0,0.066886744,1,0,0,0,0,0,0,0,0,0
0,0.551275929,1,1,1,1,1,1,0,0,0,0
1,0.786564515,1,1,1,1,1,1,1,1,0,0
0,0.013889776,1,0,0,0,0,0,0,0,0,0
0,0.307465998,1,1,1,1,0,0,0,0,0,0
0,0.001343237,1,0,0,0,0,0,0,0,0,0
0,0.636010961,1,1,1,1,1,1,1,0,0,0
1,0.561697736,1,1,1,1,1,1,0,0,0,0
0,0.01435391,1,0,0,0,0,0,0,0,0,0
0,0.130827924,1,1,0,0,0,0,0,0,0,0
0,0.326418235,1,1,1,1,0,0,0,0,0,0
0,0.003523684,1,0,0,0,0,0,0,0,0,0
1,0.525654534,1,1,1,1,1,1,0,0,0,0
0,0.087365612,1,0,0,0,0,0,0,0,0,0
0,0.008689674,1,0,0,0,0,0,0,0,0,0
1,0.370405881,1,1,1,1,0,0,0,0,0,0
0,0.104055391,1,1,0,0,0,0,0,0,0,0
0,0.01102892,1,0,0,0,0,0,0,0,0,0
0,0.037829563,1,0,0,0,0,0,0,0,0,0
0,0.440495579,1,1,1,1,1,0,0,0,0,0
0,0.053510644,1,0,0,0,0,0,0,0,0,0
1,0.753994118,1,1,1,1,1,1,1,1,0,0
1,0.759226701,1,1,1,1,1,1,1,1,0,0
1,0.420458506,1,1,1,1,1,0,0,0,0,0
1,0.189837894,1,1,0,0,0,0,0,0,0,0
1,0.219273649,1,1,1,0,0,0,0,0,0,0
0,0.004946046,1,0,0,0,0,0,0,0,0,0
0,0.063645811,1,0,0,0,0,0,0,0,0,0
0,0.046490448,1,0,0,0,0,0,0,0,0,0
0,0.121427189,1,1,0,0,0,0,0,0,0,0
0,0.728464541,1,1,1,1,1,1,1,1,0,0
1,0.412509011,1,1,1,1,1,0,0,0,0,0
1,0.389632448,1,1,1,1,0,0,0,0,0,0
0,0.002828794,1,0,0,0,0,0,0,0,0,0
0,0.030124268,1,0,0,0,0,0,0,0,0,0
0,0.004875802,1,0,0,0,0,0,0,0,0,0
0,0.003195488,1,0,0,0,0,0,0,0,0,0
1,0.835417817,1,1,1,1,1,1,1,1,1,0
0,0.031288272,1,0,0,0,0,0,0,0,0,0
0,0.032022315,1,0,0,0,0,0,0,0,0,0
0,0.259471114,1,1,1,0,0,0,0,0,0,0
0,0.050623127,1,0,0,0,0,0,0,0,0,0
0,0.002778181,1,0,0,0,0,0,0,0,0,0
0,0.01795776,1,0,0,0,0,0,0,0,0,0
0,0.280695436,1,1,1,0,0,0,0,0,0,0
0,0.04769731,1,0,0,0,0,0,0,0,0,0
0,0.409878171,1,1,1,1,1,0,0,0,0,0
1,0.648179389,1,1,1,1,1,1,1,0,0,0
0,0.675559208,1,1,1,1,1,1,1,0,0,0
0,0.053268739,1,0,0,0,0,0,0,0,0,0
0,0.258166171,1,1,1,0,0,0,0,0,0,0
1,0.700788858,1,1,1,1,1,1,1,1,0,0
0,0.203945269,1,1,1,0,0,0,0,0,0,0
1,0.541537155,1,1,1,1,1,1,0,0,0,0
1,0.317380474,1,1,1,1,0,0,0,0,0,0
0,0.02387161,1,0,0,0,0,0,0,0,0,0
0,0.499514165,1,1,1,1,1,0,0,0,0,0
1,0.6705938,1,1,1,1,1,1,1,0,0,0
0,0.023267897,1,0,0,0,0,0,0,0,0,0
0,0.272312472,1,1,1,0,0,0,0,0,0,0
1,0.619618526,1,1,1,1,1,1,1,0,0,0
1,0.705004818,1,1,1,1,1,1,1,1,0,0
0,0.081471233,1,0,0,0,0,0,0,0,0,0
0,0.064064685,1,0,0,0,0,0,0,0,0,0
0,0.477304275,1,1,1,1,1,0,0,0,0,0
0,0.692856314,1,1,1,1,1,1,1,0,0,0
0,0.050162351,1,0,0,0,0,0,0,0,0,0
0,0.241736719,1,1,1,0,0,0,0,0,0,0
0,0.041499243,1,0,0,0,0,0,0,0,0,0
0,0.118977465,1,1,0,0,0,0,0,0,0,0
0,0.370500584,1,1,1,1,0,0,0,0,0,0
0,0.021144361,1,0,0,0,0,0,0,0,0,0
1,0.018568866,1,0,0,0,0,0,0,0,0,0
0,0.293132831,1,1,1,0,0,0,0,0,0,0
0,0.380840447,1,1,1,1,0,0,0,0,0,0
0,0.241152408,1,1,1,0,0,0,0,0,0,0
0,0.010418447,1,0,0,0,0,0,0,0,0,0
1,0.169432827,1,1,0,0,0,0,0,0,0,0
1,0.234261538,1,1,1,0,0,0,0,0,0,0
0,0.639873793,1,1,1,1,1,1,1,0,0,0
0,0.573898105,1,1,1,1,1,1,0,0,0,0
0,0.159269729,1,1,0,0,0,0,0,0,0,0
0,0.355445416,1,1,1,1,0,0,0,0,0,0
0,0.678886571,1,1,1,1,1,1,1,0,0,0
0,0.029829052,1,0,0,0,0,0,0,0,0,0
1,0.782535775,1,1,1,1,1,1,1,1,0,0
0,0.162676774,1,1,0,0,0,0,0,0,0,0
0,0.145471425,1,1,0,0,0,0,0,0,0,0
0,0.011805707,1,0,0,0,0,0,0,0,0,0
1,0.353356452,1,1,1,1,0,0,0,0,0,0
